0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,cnt,date,day_of_week
1.0,522.0,3.0,8.0,2014.0,4.0,272484.0,1566.0,4176.0,1051308.0,2088.0,9.0,24.0,6042.0,12.0,64.0,16112.0,32.0,4056196.0,8056.0,16.0,1421.0,522.0,3.0
1.0,523.0,4.0,8.0,2014.0,5.0,273529.0,2092.0,4184.0,1053322.0,2615.0,16.0,32.0,8056.0,20.0,64.0,16112.0,40.0,4056196.0,10070.0,25.0,1130.0,523.0,4.0
1.0,524.0,5.0,8.0,2014.0,6.0,274576.0,2620.0,4192.0,1055336.0,3144.0,25.0,40.0,10070.0,30.0,64.0,16112.0,48.0,4056196.0,12084.0,36.0,1377.0,524.0,5.0
1.0,525.0,6.0,8.0,2014.0,7.0,275625.0,3150.0,4200.0,1057350.0,3675.0,36.0,48.0,12084.0,42.0,64.0,16112.0,56.0,4056196.0,14098.0,49.0,248.0,525.0,6.0
1.0,526.0,1.0,8.0,2014.0,9.0,276676.0,526.0,4208.0,1059364.0,4734.0,1.0,8.0,2014.0,9.0,64.0,16112.0,72.0,4056196.0,18126.0,81.0,1867.0,526.0,1.0
1.0,527.0,2.0,8.0,2014.0,10.0,277729.0,1054.0,4216.0,1061378.0,5270.0,4.0,16.0,4028.0,20.0,64.0,16112.0,80.0,4056196.0,20140.0,100.0,1941.0,527.0,2.0
1.0,528.0,3.0,8.0,2014.0,11.0,278784.0,1584.0,4224.0,1063392.0,5808.0,9.0,24.0,6042.0,33.0,64.0,16112.0,88.0,4056196.0,22154.0,121.0,1707.0,528.0,3.0
1.0,529.0,4.0,8.0,2014.0,12.0,279841.0,2116.0,4232.0,1065406.0,6348.0,16.0,32.0,8056.0,48.0,64.0,16112.0,96.0,4056196.0,24168.0,144.0,1510.0,529.0,4.0
1.0,530.0,5.0,8.0,2014.0,13.0,280900.0,2650.0,4240.0,1067420.0,6890.0,25.0,40.0,10070.0,65.0,64.0,16112.0,104.0,4056196.0,26182.0,169.0,1065.0,530.0,5.0
1.0,531.0,6.0,8.0,2014.0,14.0,281961.0,3186.0,4248.0,1069434.0,7434.0,36.0,48.0,12084.0,84.0,64.0,16112.0,112.0,4056196.0,28196.0,196.0,305.0,531.0,6.0
1.0,532.0,7.0,8.0,2014.0,15.0,283024.0,3724.0,4256.0,1071448.0,7980.0,49.0,56.0,14098.0,105.0,64.0,16112.0,120.0,4056196.0,30210.0,225.0,13.0,532.0,7.0
1.0,533.0,1.0,8.0,2014.0,16.0,284089.0,533.0,4264.0,1073462.0,8528.0,1.0,8.0,2014.0,16.0,64.0,16112.0,128.0,4056196.0,32224.0,256.0,1824.0,533.0,1.0
1.0,534.0,2.0,8.0,2014.0,17.0,285156.0,1068.0,4272.0,1075476.0,9078.0,4.0,16.0,4028.0,34.0,64.0,16112.0,136.0,4056196.0,34238.0,289.0,2049.0,534.0,2.0
1.0,535.0,3.0,8.0,2014.0,18.0,286225.0,1605.0,4280.0,1077490.0,9630.0,9.0,24.0,6042.0,54.0,64.0,16112.0,144.0,4056196.0,36252.0,324.0,1371.0,535.0,3.0
1.0,536.0,4.0,8.0,2014.0,19.0,287296.0,2144.0,4288.0,1079504.0,10184.0,16.0,32.0,8056.0,76.0,64.0,16112.0,152.0,4056196.0,38266.0,361.0,1299.0,536.0,4.0
1.0,537.0,5.0,8.0,2014.0,20.0,288369.0,2685.0,4296.0,1081518.0,10740.0,25.0,40.0,10070.0,100.0,64.0,16112.0,160.0,4056196.0,40280.0,400.0,1752.0,537.0,5.0
1.0,538.0,6.0,8.0,2014.0,21.0,289444.0,3228.0,4304.0,1083532.0,11298.0,36.0,48.0,12084.0,126.0,64.0,16112.0,168.0,4056196.0,42294.0,441.0,212.0,538.0,6.0
1.0,539.0,1.0,8.0,2014.0,23.0,290521.0,539.0,4312.0,1085546.0,12397.0,1.0,8.0,2014.0,23.0,64.0,16112.0,184.0,4056196.0,46322.0,529.0,2764.0,539.0,1.0
1.0,540.0,2.0,8.0,2014.0,24.0,291600.0,1080.0,4320.0,1087560.0,12960.0,4.0,16.0,4028.0,48.0,64.0,16112.0,192.0,4056196.0,48336.0,576.0,2466.0,540.0,2.0
1.0,541.0,3.0,8.0,2014.0,25.0,292681.0,1623.0,4328.0,1089574.0,13525.0,9.0,24.0,6042.0,75.0,64.0,16112.0,200.0,4056196.0,50350.0,625.0,2079.0,541.0,3.0
1.0,542.0,4.0,8.0,2014.0,26.0,293764.0,2168.0,4336.0,1091588.0,14092.0,16.0,32.0,8056.0,104.0,64.0,16112.0,208.0,4056196.0,52364.0,676.0,1471.0,542.0,4.0
1.0,543.0,5.0,8.0,2014.0,27.0,294849.0,2715.0,4344.0,1093602.0,14661.0,25.0,40.0,10070.0,135.0,64.0,16112.0,216.0,4056196.0,54378.0,729.0,2344.0,543.0,5.0
1.0,544.0,6.0,8.0,2014.0,28.0,295936.0,3264.0,4352.0,1095616.0,15232.0,36.0,48.0,12084.0,168.0,64.0,16112.0,224.0,4056196.0,56392.0,784.0,218.0,544.0,6.0
1.0,545.0,2.0,8.0,2014.0,31.0,297025.0,1090.0,4360.0,1097630.0,16895.0,4.0,16.0,4028.0,62.0,64.0,16112.0,248.0,4056196.0,62434.0,961.0,4044.0,545.0,2.0
1.0,546.0,3.0,9.0,2014.0,1.0,298116.0,1638.0,4914.0,1099644.0,546.0,9.0,27.0,6042.0,3.0,81.0,18126.0,9.0,4056196.0,2014.0,1.0,2265.0,546.0,3.0
1.0,547.0,4.0,9.0,2014.0,2.0,299209.0,2188.0,4923.0,1101658.0,1094.0,16.0,36.0,8056.0,8.0,81.0,18126.0,18.0,4056196.0,4028.0,4.0,1602.0,547.0,4.0
1.0,548.0,5.0,9.0,2014.0,3.0,300304.0,2740.0,4932.0,1103672.0,1644.0,25.0,45.0,10070.0,15.0,81.0,18126.0,27.0,4056196.0,6042.0,9.0,2033.0,548.0,5.0
1.0,549.0,6.0,9.0,2014.0,4.0,301401.0,3294.0,4941.0,1105686.0,2196.0,36.0,54.0,12084.0,24.0,81.0,18126.0,36.0,4056196.0,8056.0,16.0,317.0,549.0,6.0
1.0,550.0,1.0,9.0,2014.0,6.0,302500.0,550.0,4950.0,1107700.0,3300.0,1.0,9.0,2014.0,6.0,81.0,18126.0,54.0,4056196.0,12084.0,36.0,2209.0,550.0,1.0
1.0,551.0,2.0,9.0,2014.0,7.0,303601.0,1102.0,4959.0,1109714.0,3857.0,4.0,18.0,4028.0,14.0,81.0,18126.0,63.0,4056196.0,14098.0,49.0,2231.0,551.0,2.0
1.0,552.0,3.0,9.0,2014.0,8.0,304704.0,1656.0,4968.0,1111728.0,4416.0,9.0,27.0,6042.0,24.0,81.0,18126.0,72.0,4056196.0,16112.0,64.0,1190.0,552.0,3.0
1.0,553.0,4.0,9.0,2014.0,9.0,305809.0,2212.0,4977.0,1113742.0,4977.0,16.0,36.0,8056.0,36.0,81.0,18126.0,81.0,4056196.0,18126.0,81.0,1413.0,553.0,4.0
1.0,554.0,5.0,9.0,2014.0,10.0,306916.0,2770.0,4986.0,1115756.0,5540.0,25.0,45.0,10070.0,50.0,81.0,18126.0,90.0,4056196.0,20140.0,100.0,2097.0,554.0,5.0
1.0,555.0,6.0,9.0,2014.0,11.0,308025.0,3330.0,4995.0,1117770.0,6105.0,36.0,54.0,12084.0,66.0,81.0,18126.0,99.0,4056196.0,22154.0,121.0,205.0,555.0,6.0
1.0,556.0,1.0,9.0,2014.0,13.0,309136.0,556.0,5004.0,1119784.0,7228.0,1.0,9.0,2014.0,13.0,81.0,18126.0,117.0,4056196.0,26182.0,169.0,2156.0,556.0,1.0
1.0,557.0,2.0,9.0,2014.0,14.0,310249.0,1114.0,5013.0,1121798.0,7798.0,4.0,18.0,4028.0,28.0,81.0,18126.0,126.0,4056196.0,28196.0,196.0,2219.0,557.0,2.0
1.0,558.0,3.0,9.0,2014.0,15.0,311364.0,1674.0,5022.0,1123812.0,8370.0,9.0,27.0,6042.0,45.0,81.0,18126.0,135.0,4056196.0,30210.0,225.0,1801.0,558.0,3.0
1.0,559.0,4.0,9.0,2014.0,16.0,312481.0,2236.0,5031.0,1125826.0,8944.0,16.0,36.0,8056.0,64.0,81.0,18126.0,144.0,4056196.0,32224.0,256.0,1657.0,559.0,4.0
1.0,560.0,5.0,9.0,2014.0,17.0,313600.0,2800.0,5040.0,1127840.0,9520.0,25.0,45.0,10070.0,85.0,81.0,18126.0,153.0,4056196.0,34238.0,289.0,2965.0,560.0,5.0
1.0,561.0,6.0,9.0,2014.0,18.0,314721.0,3366.0,5049.0,1129854.0,10098.0,36.0,54.0,12084.0,108.0,81.0,18126.0,162.0,4056196.0,36252.0,324.0,382.0,561.0,6.0
1.0,562.0,7.0,9.0,2014.0,19.0,315844.0,3934.0,5058.0,1131868.0,10678.0,49.0,63.0,14098.0,133.0,81.0,18126.0,171.0,4056196.0,38266.0,361.0,1268.0,562.0,7.0
1.0,563.0,1.0,9.0,2014.0,20.0,316969.0,563.0,5067.0,1133882.0,11260.0,1.0,9.0,2014.0,20.0,81.0,18126.0,180.0,4056196.0,40280.0,400.0,2915.0,563.0,1.0
1.0,564.0,2.0,9.0,2014.0,21.0,318096.0,1128.0,5076.0,1135896.0,11844.0,4.0,18.0,4028.0,42.0,81.0,18126.0,189.0,4056196.0,42294.0,441.0,3137.0,564.0,2.0
1.0,565.0,3.0,9.0,2014.0,22.0,319225.0,1695.0,5085.0,1137910.0,12430.0,9.0,27.0,6042.0,66.0,81.0,18126.0,198.0,4056196.0,44308.0,484.0,132.0,565.0,3.0
1.0,566.0,1.0,9.0,2014.0,27.0,320356.0,566.0,5094.0,1139924.0,15282.0,1.0,9.0,2014.0,27.0,81.0,18126.0,243.0,4056196.0,54378.0,729.0,52.0,566.0,1.0
1.0,567.0,2.0,9.0,2014.0,28.0,321489.0,1134.0,5103.0,1141938.0,15876.0,4.0,18.0,4028.0,56.0,81.0,18126.0,252.0,4056196.0,56392.0,784.0,15.0,567.0,2.0
1.0,568.0,3.0,9.0,2014.0,29.0,322624.0,1704.0,5112.0,1143952.0,16472.0,9.0,27.0,6042.0,87.0,81.0,18126.0,261.0,4056196.0,58406.0,841.0,4783.0,568.0,3.0
1.0,569.0,4.0,9.0,2014.0,30.0,323761.0,2276.0,5121.0,1145966.0,17070.0,16.0,36.0,8056.0,120.0,81.0,18126.0,270.0,4056196.0,60420.0,900.0,2396.0,569.0,4.0
1.0,570.0,5.0,10.0,2014.0,1.0,324900.0,2850.0,5700.0,1147980.0,570.0,25.0,50.0,10070.0,5.0,100.0,20140.0,10.0,4056196.0,2014.0,1.0,2454.0,570.0,5.0
1.0,571.0,6.0,10.0,2014.0,2.0,326041.0,3426.0,5710.0,1149994.0,1142.0,36.0,60.0,12084.0,12.0,100.0,20140.0,20.0,4056196.0,4028.0,4.0,1964.0,571.0,6.0
1.0,572.0,7.0,10.0,2014.0,3.0,327184.0,4004.0,5720.0,1152008.0,1716.0,49.0,70.0,14098.0,21.0,100.0,20140.0,30.0,4056196.0,6042.0,9.0,35.0,572.0,7.0
1.0,573.0,1.0,10.0,2014.0,4.0,328329.0,573.0,5730.0,1154022.0,2292.0,1.0,10.0,2014.0,4.0,100.0,20140.0,40.0,4056196.0,8056.0,16.0,3096.0,573.0,1.0
1.0,574.0,2.0,10.0,2014.0,5.0,329476.0,1148.0,5740.0,1156036.0,2870.0,4.0,20.0,4028.0,10.0,100.0,20140.0,50.0,4056196.0,10070.0,25.0,2441.0,574.0,2.0
1.0,575.0,3.0,10.0,2014.0,6.0,330625.0,1725.0,5750.0,1158050.0,3450.0,9.0,30.0,6042.0,18.0,100.0,20140.0,60.0,4056196.0,12084.0,36.0,2282.0,575.0,3.0
1.0,576.0,4.0,10.0,2014.0,7.0,331776.0,2304.0,5760.0,1160064.0,4032.0,16.0,40.0,8056.0,28.0,100.0,20140.0,70.0,4056196.0,14098.0,49.0,1467.0,576.0,4.0
1.0,577.0,5.0,10.0,2014.0,8.0,332929.0,2885.0,5770.0,1162078.0,4616.0,25.0,50.0,10070.0,40.0,100.0,20140.0,80.0,4056196.0,16112.0,64.0,1432.0,577.0,5.0
1.0,578.0,6.0,10.0,2014.0,9.0,334084.0,3468.0,5780.0,1164092.0,5202.0,36.0,60.0,12084.0,54.0,100.0,20140.0,90.0,4056196.0,18126.0,81.0,193.0,578.0,6.0
1.0,579.0,1.0,10.0,2014.0,11.0,335241.0,579.0,5790.0,1166106.0,6369.0,1.0,10.0,2014.0,11.0,100.0,20140.0,110.0,4056196.0,22154.0,121.0,1792.0,579.0,1.0
1.0,580.0,2.0,10.0,2014.0,12.0,336400.0,1160.0,5800.0,1168120.0,6960.0,4.0,20.0,4028.0,24.0,100.0,20140.0,120.0,4056196.0,24168.0,144.0,2085.0,580.0,2.0
1.0,581.0,3.0,10.0,2014.0,13.0,337561.0,1743.0,5810.0,1170134.0,7553.0,9.0,30.0,6042.0,39.0,100.0,20140.0,130.0,4056196.0,26182.0,169.0,1967.0,581.0,3.0
1.0,582.0,4.0,10.0,2014.0,14.0,338724.0,2328.0,5820.0,1172148.0,8148.0,16.0,40.0,8056.0,56.0,100.0,20140.0,140.0,4056196.0,28196.0,196.0,1312.0,582.0,4.0
1.0,583.0,5.0,10.0,2014.0,15.0,339889.0,2915.0,5830.0,1174162.0,8745.0,25.0,50.0,10070.0,75.0,100.0,20140.0,150.0,4056196.0,30210.0,225.0,1381.0,583.0,5.0
1.0,584.0,6.0,10.0,2014.0,16.0,341056.0,3504.0,5840.0,1176176.0,9344.0,36.0,60.0,12084.0,96.0,100.0,20140.0,160.0,4056196.0,32224.0,256.0,218.0,584.0,6.0
1.0,585.0,1.0,10.0,2014.0,18.0,342225.0,585.0,5850.0,1178190.0,10530.0,1.0,10.0,2014.0,18.0,100.0,20140.0,180.0,4056196.0,36252.0,324.0,1993.0,585.0,1.0
1.0,586.0,2.0,10.0,2014.0,19.0,343396.0,1172.0,5860.0,1180204.0,11134.0,4.0,20.0,4028.0,38.0,100.0,20140.0,190.0,4056196.0,38266.0,361.0,2389.0,586.0,2.0
1.0,587.0,3.0,10.0,2014.0,20.0,344569.0,1761.0,5870.0,1182218.0,11740.0,9.0,30.0,6042.0,60.0,100.0,20140.0,200.0,4056196.0,40280.0,400.0,2061.0,587.0,3.0
1.0,588.0,4.0,10.0,2014.0,21.0,345744.0,2352.0,5880.0,1184232.0,12348.0,16.0,40.0,8056.0,84.0,100.0,20140.0,210.0,4056196.0,42294.0,441.0,2394.0,588.0,4.0
1.0,589.0,5.0,10.0,2014.0,22.0,346921.0,2945.0,5890.0,1186246.0,12958.0,25.0,50.0,10070.0,110.0,100.0,20140.0,220.0,4056196.0,44308.0,484.0,1579.0,589.0,5.0
1.0,590.0,6.0,10.0,2014.0,23.0,348100.0,3540.0,5900.0,1188260.0,13570.0,36.0,60.0,12084.0,138.0,100.0,20140.0,230.0,4056196.0,46322.0,529.0,15.0,590.0,6.0
1.0,591.0,1.0,10.0,2014.0,25.0,349281.0,591.0,5910.0,1190274.0,14775.0,1.0,10.0,2014.0,25.0,100.0,20140.0,250.0,4056196.0,50350.0,625.0,2136.0,591.0,1.0
1.0,592.0,2.0,10.0,2014.0,26.0,350464.0,1184.0,5920.0,1192288.0,15392.0,4.0,20.0,4028.0,52.0,100.0,20140.0,260.0,4056196.0,52364.0,676.0,1946.0,592.0,2.0
1.0,593.0,3.0,10.0,2014.0,27.0,351649.0,1779.0,5930.0,1194302.0,16011.0,9.0,30.0,6042.0,81.0,100.0,20140.0,270.0,4056196.0,54378.0,729.0,1762.0,593.0,3.0
1.0,594.0,4.0,10.0,2014.0,28.0,352836.0,2376.0,5940.0,1196316.0,16632.0,16.0,40.0,8056.0,112.0,100.0,20140.0,280.0,4056196.0,56392.0,784.0,1342.0,594.0,4.0
1.0,595.0,5.0,10.0,2014.0,29.0,354025.0,2975.0,5950.0,1198330.0,17255.0,25.0,50.0,10070.0,145.0,100.0,20140.0,290.0,4056196.0,58406.0,841.0,1718.0,595.0,5.0
1.0,596.0,6.0,10.0,2014.0,30.0,355216.0,3576.0,5960.0,1200344.0,17880.0,36.0,60.0,12084.0,180.0,100.0,20140.0,300.0,4056196.0,60420.0,900.0,256.0,596.0,6.0
1.0,597.0,1.0,11.0,2014.0,1.0,356409.0,597.0,6567.0,1202358.0,597.0,1.0,11.0,2014.0,1.0,121.0,22154.0,11.0,4056196.0,2014.0,1.0,2041.0,597.0,1.0
1.0,598.0,2.0,11.0,2014.0,2.0,357604.0,1196.0,6578.0,1204372.0,1196.0,4.0,22.0,4028.0,4.0,121.0,22154.0,22.0,4056196.0,4028.0,4.0,1692.0,598.0,2.0
1.0,599.0,3.0,11.0,2014.0,3.0,358801.0,1797.0,6589.0,1206386.0,1797.0,9.0,33.0,6042.0,9.0,121.0,22154.0,33.0,4056196.0,6042.0,9.0,1867.0,599.0,3.0
1.0,600.0,4.0,11.0,2014.0,4.0,360000.0,2400.0,6600.0,1208400.0,2400.0,16.0,44.0,8056.0,16.0,121.0,22154.0,44.0,4056196.0,8056.0,16.0,1085.0,600.0,4.0
1.0,601.0,5.0,11.0,2014.0,5.0,361201.0,3005.0,6611.0,1210414.0,3005.0,25.0,55.0,10070.0,25.0,121.0,22154.0,55.0,4056196.0,10070.0,25.0,1932.0,601.0,5.0
1.0,602.0,6.0,11.0,2014.0,6.0,362404.0,3612.0,6622.0,1212428.0,3612.0,36.0,66.0,12084.0,36.0,121.0,22154.0,66.0,4056196.0,12084.0,36.0,245.0,602.0,6.0
1.0,603.0,7.0,11.0,2014.0,7.0,363609.0,4221.0,6633.0,1214442.0,4221.0,49.0,77.0,14098.0,49.0,121.0,22154.0,77.0,4056196.0,14098.0,49.0,22.0,603.0,7.0
1.0,604.0,1.0,11.0,2014.0,8.0,364816.0,604.0,6644.0,1216456.0,4832.0,1.0,11.0,2014.0,8.0,121.0,22154.0,88.0,4056196.0,16112.0,64.0,2175.0,604.0,1.0
1.0,605.0,2.0,11.0,2014.0,9.0,366025.0,1210.0,6655.0,1218470.0,5445.0,4.0,22.0,4028.0,18.0,121.0,22154.0,99.0,4056196.0,18126.0,81.0,2356.0,605.0,2.0
1.0,606.0,3.0,11.0,2014.0,10.0,367236.0,1818.0,6666.0,1220484.0,6060.0,9.0,33.0,6042.0,30.0,121.0,22154.0,110.0,4056196.0,20140.0,100.0,1869.0,606.0,3.0
1.0,607.0,4.0,11.0,2014.0,11.0,368449.0,2428.0,6677.0,1222498.0,6677.0,16.0,44.0,8056.0,44.0,121.0,22154.0,121.0,4056196.0,22154.0,121.0,1468.0,607.0,4.0
1.0,608.0,5.0,11.0,2014.0,12.0,369664.0,3040.0,6688.0,1224512.0,7296.0,25.0,55.0,10070.0,60.0,121.0,22154.0,132.0,4056196.0,24168.0,144.0,1756.0,608.0,5.0
1.0,609.0,6.0,11.0,2014.0,13.0,370881.0,3654.0,6699.0,1226526.0,7917.0,36.0,66.0,12084.0,78.0,121.0,22154.0,143.0,4056196.0,26182.0,169.0,246.0,609.0,6.0
1.0,610.0,1.0,11.0,2014.0,15.0,372100.0,610.0,6710.0,1228540.0,9150.0,1.0,11.0,2014.0,15.0,121.0,22154.0,165.0,4056196.0,30210.0,225.0,1863.0,610.0,1.0
1.0,611.0,2.0,11.0,2014.0,16.0,373321.0,1222.0,6721.0,1230554.0,9776.0,4.0,22.0,4028.0,32.0,121.0,22154.0,176.0,4056196.0,32224.0,256.0,2242.0,611.0,2.0
1.0,612.0,3.0,11.0,2014.0,17.0,374544.0,1836.0,6732.0,1232568.0,10404.0,9.0,33.0,6042.0,51.0,121.0,22154.0,187.0,4056196.0,34238.0,289.0,1585.0,612.0,3.0
1.0,613.0,4.0,11.0,2014.0,18.0,375769.0,2452.0,6743.0,1234582.0,11034.0,16.0,44.0,8056.0,72.0,121.0,22154.0,198.0,4056196.0,36252.0,324.0,1243.0,613.0,4.0
1.0,614.0,5.0,11.0,2014.0,19.0,376996.0,3070.0,6754.0,1236596.0,11666.0,25.0,55.0,10070.0,95.0,121.0,22154.0,209.0,4056196.0,38266.0,361.0,1409.0,614.0,5.0
1.0,615.0,6.0,11.0,2014.0,20.0,378225.0,3690.0,6765.0,1238610.0,12300.0,36.0,66.0,12084.0,120.0,121.0,22154.0,220.0,4056196.0,40280.0,400.0,344.0,615.0,6.0
1.0,616.0,1.0,11.0,2014.0,22.0,379456.0,616.0,6776.0,1240624.0,13552.0,1.0,11.0,2014.0,22.0,121.0,22154.0,242.0,4056196.0,44308.0,484.0,2294.0,616.0,1.0
1.0,617.0,2.0,11.0,2014.0,23.0,380689.0,1234.0,6787.0,1242638.0,14191.0,4.0,22.0,4028.0,46.0,121.0,22154.0,253.0,4056196.0,46322.0,529.0,1778.0,617.0,2.0
1.0,618.0,3.0,11.0,2014.0,24.0,381924.0,1854.0,6798.0,1244652.0,14832.0,9.0,33.0,6042.0,72.0,121.0,22154.0,264.0,4056196.0,48336.0,576.0,1755.0,618.0,3.0
1.0,619.0,4.0,11.0,2014.0,25.0,383161.0,2476.0,6809.0,1246666.0,15475.0,16.0,44.0,8056.0,100.0,121.0,22154.0,275.0,4056196.0,50350.0,625.0,1641.0,619.0,4.0
1.0,620.0,5.0,11.0,2014.0,26.0,384400.0,3100.0,6820.0,1248680.0,16120.0,25.0,55.0,10070.0,130.0,121.0,22154.0,286.0,4056196.0,52364.0,676.0,1459.0,620.0,5.0
1.0,621.0,6.0,11.0,2014.0,27.0,385641.0,3726.0,6831.0,1250694.0,16767.0,36.0,66.0,12084.0,162.0,121.0,22154.0,297.0,4056196.0,54378.0,729.0,261.0,621.0,6.0
1.0,622.0,1.0,11.0,2014.0,29.0,386884.0,622.0,6842.0,1252708.0,18038.0,1.0,11.0,2014.0,29.0,121.0,22154.0,319.0,4056196.0,58406.0,841.0,2024.0,622.0,1.0
1.0,623.0,2.0,11.0,2014.0,30.0,388129.0,1246.0,6853.0,1254722.0,18690.0,4.0,22.0,4028.0,60.0,121.0,22154.0,330.0,4056196.0,60420.0,900.0,2490.0,623.0,2.0
1.0,624.0,3.0,12.0,2014.0,1.0,389376.0,1872.0,7488.0,1256736.0,624.0,9.0,36.0,6042.0,3.0,144.0,24168.0,12.0,4056196.0,2014.0,1.0,1504.0,624.0,3.0
1.0,625.0,4.0,12.0,2014.0,2.0,390625.0,2500.0,7500.0,1258750.0,1250.0,16.0,48.0,8056.0,8.0,144.0,24168.0,24.0,4056196.0,4028.0,4.0,1695.0,625.0,4.0
1.0,626.0,5.0,12.0,2014.0,3.0,391876.0,3130.0,7512.0,1260764.0,1878.0,25.0,60.0,10070.0,15.0,144.0,24168.0,36.0,4056196.0,6042.0,9.0,1706.0,626.0,5.0
1.0,627.0,6.0,12.0,2014.0,4.0,393129.0,3762.0,7524.0,1262778.0,2508.0,36.0,72.0,12084.0,24.0,144.0,24168.0,48.0,4056196.0,8056.0,16.0,138.0,627.0,6.0
1.0,628.0,1.0,12.0,2014.0,6.0,394384.0,628.0,7536.0,1264792.0,3768.0,1.0,12.0,2014.0,6.0,144.0,24168.0,72.0,4056196.0,12084.0,36.0,2113.0,628.0,1.0
1.0,629.0,2.0,12.0,2014.0,7.0,395641.0,1258.0,7548.0,1266806.0,4403.0,4.0,24.0,4028.0,14.0,144.0,24168.0,84.0,4056196.0,14098.0,49.0,2036.0,629.0,2.0
1.0,630.0,3.0,12.0,2014.0,8.0,396900.0,1890.0,7560.0,1268820.0,5040.0,9.0,36.0,6042.0,24.0,144.0,24168.0,96.0,4056196.0,16112.0,64.0,1729.0,630.0,3.0
1.0,631.0,4.0,12.0,2014.0,9.0,398161.0,2524.0,7572.0,1270834.0,5679.0,16.0,48.0,8056.0,36.0,144.0,24168.0,108.0,4056196.0,18126.0,81.0,1332.0,631.0,4.0
1.0,632.0,5.0,12.0,2014.0,10.0,399424.0,3160.0,7584.0,1272848.0,6320.0,25.0,60.0,10070.0,50.0,144.0,24168.0,120.0,4056196.0,20140.0,100.0,1977.0,632.0,5.0
1.0,633.0,6.0,12.0,2014.0,11.0,400689.0,3798.0,7596.0,1274862.0,6963.0,36.0,72.0,12084.0,66.0,144.0,24168.0,132.0,4056196.0,22154.0,121.0,186.0,633.0,6.0
1.0,634.0,1.0,12.0,2014.0,13.0,401956.0,634.0,7608.0,1276876.0,8242.0,1.0,12.0,2014.0,13.0,144.0,24168.0,156.0,4056196.0,26182.0,169.0,1593.0,634.0,1.0
1.0,635.0,2.0,12.0,2014.0,14.0,403225.0,1270.0,7620.0,1278890.0,8890.0,4.0,24.0,4028.0,28.0,144.0,24168.0,168.0,4056196.0,28196.0,196.0,3091.0,635.0,2.0
1.0,636.0,3.0,12.0,2014.0,15.0,404496.0,1908.0,7632.0,1280904.0,9540.0,9.0,36.0,6042.0,45.0,144.0,24168.0,180.0,4056196.0,30210.0,225.0,1960.0,636.0,3.0
1.0,637.0,4.0,12.0,2014.0,16.0,405769.0,2548.0,7644.0,1282918.0,10192.0,16.0,48.0,8056.0,64.0,144.0,24168.0,192.0,4056196.0,32224.0,256.0,769.0,637.0,4.0
1.0,638.0,5.0,12.0,2014.0,17.0,407044.0,3190.0,7656.0,1284932.0,10846.0,25.0,60.0,10070.0,85.0,144.0,24168.0,204.0,4056196.0,34238.0,289.0,1844.0,638.0,5.0
1.0,639.0,6.0,12.0,2014.0,18.0,408321.0,3834.0,7668.0,1286946.0,11502.0,36.0,72.0,12084.0,108.0,144.0,24168.0,216.0,4056196.0,36252.0,324.0,140.0,639.0,6.0
1.0,640.0,7.0,12.0,2014.0,19.0,409600.0,4480.0,7680.0,1288960.0,12160.0,49.0,84.0,14098.0,133.0,144.0,24168.0,228.0,4056196.0,38266.0,361.0,25.0,640.0,7.0
1.0,641.0,1.0,12.0,2014.0,20.0,410881.0,641.0,7692.0,1290974.0,12820.0,1.0,12.0,2014.0,20.0,144.0,24168.0,240.0,4056196.0,40280.0,400.0,2167.0,641.0,1.0
1.0,642.0,2.0,12.0,2014.0,21.0,412164.0,1284.0,7704.0,1292988.0,13482.0,4.0,24.0,4028.0,42.0,144.0,24168.0,252.0,4056196.0,42294.0,441.0,1292.0,642.0,2.0
1.0,643.0,3.0,12.0,2014.0,22.0,413449.0,1929.0,7716.0,1295002.0,14146.0,9.0,36.0,6042.0,66.0,144.0,24168.0,264.0,4056196.0,44308.0,484.0,1278.0,643.0,3.0
1.0,644.0,4.0,12.0,2014.0,23.0,414736.0,2576.0,7728.0,1297016.0,14812.0,16.0,48.0,8056.0,92.0,144.0,24168.0,276.0,4056196.0,46322.0,529.0,75.0,644.0,4.0
1.0,645.0,7.0,12.0,2014.0,24.0,416025.0,4515.0,7740.0,1299030.0,15480.0,49.0,84.0,14098.0,168.0,144.0,24168.0,288.0,4056196.0,48336.0,576.0,7063.0,645.0,7.0
1.0,646.0,1.0,12.0,2014.0,25.0,417316.0,646.0,7752.0,1301044.0,16150.0,1.0,12.0,2014.0,25.0,144.0,24168.0,300.0,4056196.0,50350.0,625.0,5804.0,646.0,1.0
1.0,647.0,2.0,12.0,2014.0,26.0,418609.0,1294.0,7764.0,1303058.0,16822.0,4.0,24.0,4028.0,52.0,144.0,24168.0,312.0,4056196.0,52364.0,676.0,7226.0,647.0,2.0
1.0,648.0,3.0,12.0,2014.0,27.0,419904.0,1944.0,7776.0,1305072.0,17496.0,9.0,36.0,6042.0,81.0,144.0,24168.0,324.0,4056196.0,54378.0,729.0,3616.0,648.0,3.0
1.0,649.0,4.0,12.0,2014.0,28.0,421201.0,2596.0,7788.0,1307086.0,18172.0,16.0,48.0,8056.0,112.0,144.0,24168.0,336.0,4056196.0,56392.0,784.0,5742.0,649.0,4.0
