r_date,date,day_of_week,brand,cnt
2013-04-09,93.0,2.0,7,290.0
2013-04-09,93.0,2.0,9,399.0
2013-04-09,93.0,2.0,10,798.0
2013-04-10,94.0,3.0,1,233.0
2013-04-10,94.0,3.0,2,217.0
2013-04-10,94.0,3.0,3,91.0
2013-04-10,94.0,3.0,4,264.0
2013-04-10,94.0,3.0,6,172.0
2013-04-10,94.0,3.0,7,150.0
2013-04-10,94.0,3.0,9,401.0
2013-04-10,94.0,3.0,10,529.0
2013-04-11,95.0,4.0,1,252.0
2013-04-11,95.0,4.0,2,195.0
2013-04-11,95.0,4.0,3,144.0
2013-04-11,95.0,4.0,4,112.0
2013-04-11,95.0,4.0,6,96.0
2013-04-11,95.0,4.0,7,71.0
2013-04-11,95.0,4.0,8,46.0
2013-04-11,95.0,4.0,9,248.0
2013-04-11,95.0,4.0,10,321.0
2013-04-12,96.0,5.0,1,274.0
2013-04-12,96.0,5.0,2,159.0
2013-04-12,96.0,5.0,3,131.0
2013-04-12,96.0,5.0,4,279.0
2013-04-12,96.0,5.0,6,185.0
2013-04-12,96.0,5.0,7,154.0
2013-04-12,96.0,5.0,8,25.0
2013-04-12,96.0,5.0,9,368.0
2013-04-12,96.0,5.0,10,432.0
2013-04-13,97.0,6.0,6,12.0
2013-04-13,97.0,6.0,9,46.0
2013-04-13,97.0,6.0,10,26.0
2013-04-15,98.0,1.0,1,449.0
2013-04-15,98.0,1.0,2,159.0
2013-04-15,98.0,1.0,3,209.0
2013-04-15,98.0,1.0,4,488.0
2013-04-15,98.0,1.0,6,195.0
2013-04-15,98.0,1.0,7,129.0
2013-04-15,98.0,1.0,9,417.0
2013-04-15,98.0,1.0,10,577.0
2013-04-16,99.0,2.0,1,343.0
2013-04-16,99.0,2.0,2,199.0
2013-04-16,99.0,2.0,3,327.0
2013-04-16,99.0,2.0,4,523.0
2013-04-16,99.0,2.0,6,178.0
2013-04-16,99.0,2.0,7,129.0
2013-04-16,99.0,2.0,8,32.0
2013-04-16,99.0,2.0,9,292.0
2013-04-16,99.0,2.0,10,463.0
2013-04-17,100.0,3.0,1,175.0
2013-04-17,100.0,3.0,2,248.0
2013-04-17,100.0,3.0,3,122.0
2013-04-17,100.0,3.0,4,346.0
2013-04-17,100.0,3.0,6,139.0
2013-04-17,100.0,3.0,7,240.0
2013-04-17,100.0,3.0,8,89.0
2013-04-17,100.0,3.0,9,329.0
2013-04-17,100.0,3.0,10,577.0
2013-04-18,101.0,4.0,1,252.0
2013-04-18,101.0,4.0,2,122.0
2013-04-18,101.0,4.0,3,144.0
2013-04-18,101.0,4.0,4,367.0
2013-04-18,101.0,4.0,6,113.0
2013-04-18,101.0,4.0,7,189.0
2013-04-18,101.0,4.0,9,270.0
2013-04-18,101.0,4.0,10,340.0
2013-04-19,102.0,5.0,1,175.0
2013-04-19,102.0,5.0,2,80.0
2013-04-19,102.0,5.0,3,131.0
2013-04-19,102.0,5.0,4,314.0
2013-04-19,102.0,5.0,6,95.0
2013-04-19,102.0,5.0,7,77.0
2013-04-19,102.0,5.0,9,344.0
2013-04-19,102.0,5.0,10,432.0
2013-04-20,103.0,6.0,2,33.0
2013-04-20,103.0,6.0,3,33.0
2013-04-20,103.0,6.0,4,22.0
2013-04-20,103.0,6.0,7,32.0
2013-04-20,103.0,6.0,9,15.0
2013-04-21,104.0,7.0,1,27.0
2013-04-21,104.0,7.0,6,15.0
2013-04-21,104.0,7.0,7,84.0
2013-04-21,104.0,7.0,9,27.0
2013-04-21,104.0,7.0,10,22.0
2013-04-22,105.0,1.0,1,399.0
2013-04-22,105.0,1.0,2,212.0
2013-04-22,105.0,1.0,3,157.0
2013-04-22,105.0,1.0,4,540.0
2013-04-22,105.0,1.0,6,143.0
2013-04-22,105.0,1.0,7,335.0
2013-04-22,105.0,1.0,9,430.0
2013-04-22,105.0,1.0,10,597.0
2013-04-23,106.0,2.0,1,281.0
2013-04-23,106.0,2.0,2,166.0
2013-04-23,106.0,2.0,3,65.0
2013-04-23,106.0,2.0,4,261.0
2013-04-23,106.0,2.0,6,148.0
2013-04-23,106.0,2.0,7,354.0
2013-04-23,106.0,2.0,8,63.0
2013-04-23,106.0,2.0,9,322.0
2013-04-23,106.0,2.0,10,360.0
2013-04-24,107.0,3.0,1,407.0
2013-04-24,107.0,3.0,2,186.0
2013-04-24,107.0,3.0,3,91.0
2013-04-24,107.0,3.0,4,244.0
2013-04-24,107.0,3.0,6,89.0
2013-04-24,107.0,3.0,7,180.0
2013-04-24,107.0,3.0,9,258.0
2013-04-24,107.0,3.0,10,360.0
2013-04-25,108.0,4.0,1,137.0
2013-04-25,108.0,4.0,2,170.0
2013-04-25,108.0,4.0,3,216.0
2013-04-25,108.0,4.0,4,319.0
2013-04-25,108.0,4.0,6,100.0
2013-04-25,108.0,4.0,7,165.0
2013-04-25,108.0,4.0,9,315.0
2013-04-25,108.0,4.0,10,283.0
2013-04-26,109.0,5.0,1,249.0
2013-04-26,109.0,5.0,2,159.0
2013-04-26,109.0,5.0,3,105.0
2013-04-26,109.0,5.0,4,314.0
2013-04-26,109.0,5.0,6,133.0
2013-04-26,109.0,5.0,7,154.0
2013-04-26,109.0,5.0,8,25.0
2013-04-26,109.0,5.0,9,577.0
2013-04-26,109.0,5.0,10,556.0
2013-04-27,110.0,6.0,1,343.0
2013-04-27,110.0,6.0,2,199.0
2013-04-27,110.0,6.0,3,163.0
2013-04-27,110.0,6.0,4,131.0
2013-04-27,110.0,6.0,6,119.0
2013-04-27,110.0,6.0,7,225.0
2013-04-27,110.0,6.0,9,537.0
2013-04-27,110.0,6.0,10,360.0
2013-04-28,111.0,7.0,1,243.0
2013-04-28,111.0,7.0,2,172.0
2013-04-28,111.0,7.0,3,113.0
2013-04-28,111.0,7.0,4,245.0
2013-04-28,111.0,7.0,6,113.0
2013-04-28,111.0,7.0,7,167.0
2013-04-28,111.0,7.0,9,306.0
2013-04-28,111.0,7.0,10,781.0
2013-04-29,112.0,1.0,2,27.0
2013-04-29,112.0,1.0,4,35.0
2013-04-29,112.0,1.0,7,26.0
2013-04-29,112.0,1.0,9,12.0
2013-04-30,113.0,2.0,6,6.0
2013-05-01,114.0,3.0,6,11.0
2013-05-02,115.0,4.0,1,617.0
2013-05-02,115.0,4.0,2,292.0
2013-05-02,115.0,4.0,3,144.0
2013-05-02,115.0,4.0,4,607.0
2013-05-02,115.0,4.0,6,213.0
2013-05-02,115.0,4.0,7,71.0
2013-05-02,115.0,4.0,8,70.0
2013-05-02,115.0,4.0,9,608.0
2013-05-02,115.0,4.0,10,755.0
2013-05-03,116.0,5.0,1,399.0
2013-05-03,116.0,5.0,2,133.0
2013-05-03,116.0,5.0,3,183.0
2013-05-03,116.0,5.0,4,488.0
2013-05-03,116.0,5.0,6,124.0
2013-05-03,116.0,5.0,7,206.0
2013-05-03,116.0,5.0,8,76.0
2013-05-03,116.0,5.0,9,356.0
2013-05-03,116.0,5.0,10,288.0
2013-05-04,117.0,6.0,1,31.0
2013-05-04,117.0,6.0,6,12.0
2013-05-04,117.0,6.0,7,32.0
2013-05-04,117.0,6.0,9,15.0
2013-05-04,117.0,6.0,10,26.0
2013-05-05,118.0,7.0,9,13.0
2013-05-06,119.0,1.0,1,374.0
2013-05-06,119.0,1.0,2,371.0
2013-05-06,119.0,1.0,3,209.0
2013-05-06,119.0,1.0,4,488.0
2013-05-06,119.0,1.0,6,181.0
2013-05-06,119.0,1.0,7,103.0
2013-05-06,119.0,1.0,8,25.0
2013-05-06,119.0,1.0,9,503.0
2013-05-06,119.0,1.0,10,597.0
2013-05-07,120.0,2.0,1,312.0
2013-05-07,120.0,2.0,2,464.0
2013-05-07,120.0,2.0,3,392.0
2013-05-07,120.0,2.0,4,544.0
2013-05-07,120.0,2.0,6,184.0
2013-05-07,120.0,2.0,7,161.0
2013-05-07,120.0,2.0,8,32.0
2013-05-07,120.0,2.0,9,460.0
2013-05-07,120.0,2.0,10,669.0
2013-05-08,121.0,3.0,1,146.0
2013-05-08,121.0,3.0,2,279.0
2013-05-08,121.0,3.0,3,335.0
2013-05-08,121.0,3.0,4,468.0
2013-05-08,121.0,3.0,6,166.0
2013-05-08,121.0,3.0,7,270.0
2013-05-08,121.0,3.0,8,59.0
2013-05-08,121.0,3.0,9,315.0
2013-05-08,121.0,3.0,10,769.0
2013-05-09,122.0,4.0,1,183.0
2013-05-09,122.0,4.0,2,97.0
2013-05-09,122.0,4.0,3,72.0
2013-05-09,122.0,4.0,4,303.0
2013-05-09,122.0,4.0,6,87.0
2013-05-09,122.0,4.0,7,283.0
2013-05-09,122.0,4.0,8,46.0
2013-05-09,122.0,4.0,9,315.0
2013-05-09,122.0,4.0,10,264.0
2013-05-10,123.0,5.0,1,299.0
2013-05-10,123.0,5.0,2,212.0
2013-05-10,123.0,5.0,3,261.0
2013-05-10,123.0,5.0,4,261.0
2013-05-10,123.0,5.0,6,176.0
2013-05-10,123.0,5.0,7,129.0
2013-05-10,123.0,5.0,9,368.0
2013-05-10,123.0,5.0,10,556.0
2013-05-11,124.0,6.0,1,31.0
2013-05-11,124.0,6.0,4,22.0
2013-05-11,124.0,6.0,6,71.0
2013-05-11,124.0,6.0,9,46.0
2013-05-11,124.0,6.0,10,51.0
2013-05-12,125.0,7.0,1,54.0
2013-05-13,126.0,1.0,1,399.0
2013-05-13,126.0,1.0,2,265.0
2013-05-13,126.0,1.0,3,287.0
2013-05-13,126.0,1.0,4,348.0
2013-05-13,126.0,1.0,6,128.0
2013-05-13,126.0,1.0,7,129.0
2013-05-13,126.0,1.0,8,25.0
2013-05-13,126.0,1.0,9,270.0
2013-05-13,126.0,1.0,10,618.0
2013-05-14,127.0,2.0,1,249.0
2013-05-14,127.0,2.0,2,398.0
2013-05-14,127.0,2.0,3,163.0
2013-05-14,127.0,2.0,4,414.0
2013-05-14,127.0,2.0,6,113.0
2013-05-14,127.0,2.0,7,354.0
2013-05-14,127.0,2.0,9,445.0
2013-05-14,127.0,2.0,10,541.0
2013-05-15,128.0,3.0,1,233.0
2013-05-15,128.0,3.0,2,217.0
2013-05-15,128.0,3.0,3,396.0
2013-05-15,128.0,3.0,4,346.0
2013-05-15,128.0,3.0,6,133.0
2013-05-15,128.0,3.0,7,210.0
2013-05-15,128.0,3.0,9,258.0
2013-05-15,128.0,3.0,10,529.0
2013-05-16,129.0,4.0,1,229.0
2013-05-16,129.0,4.0,2,195.0
2013-05-16,129.0,4.0,3,96.0
2013-05-16,129.0,4.0,4,176.0
2013-05-16,129.0,4.0,6,91.0
2013-05-16,129.0,4.0,7,236.0
2013-05-16,129.0,4.0,9,248.0
2013-05-16,129.0,4.0,10,359.0
2013-05-17,130.0,5.0,1,274.0
2013-05-17,130.0,5.0,2,186.0
2013-05-17,130.0,5.0,3,183.0
2013-05-17,130.0,5.0,4,505.0
2013-05-17,130.0,5.0,6,138.0
2013-05-17,130.0,5.0,7,335.0
2013-05-17,130.0,5.0,8,25.0
2013-05-17,130.0,5.0,9,381.0
2013-05-17,130.0,5.0,10,556.0
2013-05-18,131.0,6.0,2,33.0
2013-05-18,131.0,6.0,4,22.0
2013-05-18,131.0,6.0,6,12.0
2013-05-18,131.0,6.0,7,32.0
2013-05-18,131.0,6.0,9,61.0
2013-05-20,132.0,1.0,1,349.0
2013-05-20,132.0,1.0,2,133.0
2013-05-20,132.0,1.0,3,261.0
2013-05-20,132.0,1.0,4,366.0
2013-05-20,132.0,1.0,6,81.0
2013-05-20,132.0,1.0,7,257.0
2013-05-20,132.0,1.0,8,51.0
2013-05-20,132.0,1.0,9,393.0
2013-05-20,132.0,1.0,10,535.0
2013-05-21,133.0,2.0,1,249.0
2013-05-21,133.0,2.0,2,332.0
2013-05-21,133.0,2.0,3,229.0
2013-05-21,133.0,2.0,4,370.0
2013-05-21,133.0,2.0,6,214.0
2013-05-21,133.0,2.0,7,418.0
2013-05-21,133.0,2.0,9,353.0
2013-05-21,133.0,2.0,10,669.0
2013-05-22,134.0,3.0,1,407.0
2013-05-22,134.0,3.0,2,836.0
2013-05-22,134.0,3.0,3,793.0
2013-05-22,134.0,3.0,4,488.0
2013-05-22,134.0,3.0,6,704.0
2013-05-22,134.0,3.0,7,871.0
2013-05-22,134.0,3.0,8,89.0
2013-05-22,134.0,3.0,9,1146.0
2013-05-22,134.0,3.0,10,1730.0
2013-05-23,135.0,4.0,1,252.0
2013-05-23,135.0,4.0,2,389.0
2013-05-23,135.0,4.0,3,335.0
2013-05-23,135.0,4.0,4,176.0
2013-05-23,135.0,4.0,6,305.0
2013-05-23,135.0,4.0,7,495.0
2013-05-23,135.0,4.0,9,563.0
2013-05-23,135.0,4.0,10,566.0
2013-05-24,136.0,5.0,1,225.0
2013-05-24,136.0,5.0,2,212.0
2013-05-24,136.0,5.0,3,340.0
2013-05-24,136.0,5.0,4,174.0
2013-05-24,136.0,5.0,6,157.0
2013-05-24,136.0,5.0,7,412.0
2013-05-24,136.0,5.0,8,51.0
2013-05-24,136.0,5.0,9,381.0
2013-05-24,136.0,5.0,10,638.0
2013-05-25,137.0,6.0,1,31.0
2013-05-25,137.0,6.0,3,65.0
2013-05-25,137.0,6.0,6,18.0
2013-05-25,137.0,6.0,9,153.0
2013-05-25,137.0,6.0,10,51.0
2013-05-26,138.0,7.0,9,13.0
2013-05-27,139.0,1.0,1,374.0
2013-05-27,139.0,1.0,2,186.0
2013-05-27,139.0,1.0,3,105.0
2013-05-27,139.0,1.0,4,401.0
2013-05-27,139.0,1.0,6,133.0
2013-05-27,139.0,1.0,7,232.0
2013-05-27,139.0,1.0,8,51.0
2013-05-27,139.0,1.0,9,491.0
2013-05-27,139.0,1.0,10,432.0
2013-05-28,140.0,2.0,1,437.0
2013-05-28,140.0,2.0,2,265.0
2013-05-28,140.0,2.0,3,196.0
2013-05-28,140.0,2.0,4,436.0
2013-05-28,140.0,2.0,6,232.0
2013-05-28,140.0,2.0,7,129.0
2013-05-28,140.0,2.0,9,430.0
2013-05-28,140.0,2.0,10,618.0
2013-05-29,141.0,3.0,1,291.0
2013-05-29,141.0,3.0,2,310.0
2013-05-29,141.0,3.0,3,244.0
2013-05-29,141.0,3.0,4,183.0
2013-05-29,141.0,3.0,6,144.0
2013-05-29,141.0,3.0,7,270.0
2013-05-29,141.0,3.0,9,301.0
2013-05-29,141.0,3.0,10,408.0
2013-05-30,142.0,4.0,1,252.0
2013-05-30,142.0,4.0,2,97.0
2013-05-30,142.0,4.0,3,240.0
2013-05-30,142.0,4.0,4,240.0
2013-05-30,142.0,4.0,6,105.0
2013-05-30,142.0,4.0,7,94.0
2013-05-30,142.0,4.0,8,70.0
2013-05-30,142.0,4.0,9,428.0
2013-05-30,142.0,4.0,10,491.0
2013-05-31,143.0,5.0,1,374.0
2013-05-31,143.0,5.0,2,80.0
2013-05-31,143.0,5.0,3,314.0
2013-05-31,143.0,5.0,4,314.0
2013-05-31,143.0,5.0,6,138.0
2013-05-31,143.0,5.0,7,154.0
2013-05-31,143.0,5.0,9,258.0
2013-05-31,143.0,5.0,10,309.0
2013-06-01,144.0,6.0,1,31.0
2013-06-01,144.0,6.0,2,33.0
2013-06-01,144.0,6.0,7,32.0
2013-06-01,144.0,6.0,9,15.0
2013-06-01,144.0,6.0,10,51.0
2013-06-03,145.0,1.0,1,374.0
2013-06-03,145.0,1.0,2,318.0
2013-06-03,145.0,1.0,3,444.0
2013-06-03,145.0,1.0,4,418.0
2013-06-03,145.0,1.0,6,157.0
2013-06-03,145.0,1.0,7,232.0
2013-06-03,145.0,1.0,9,479.0
2013-06-03,145.0,1.0,10,474.0
2013-06-04,146.0,2.0,1,374.0
2013-06-04,146.0,2.0,2,265.0
2013-06-04,146.0,2.0,3,294.0
2013-06-04,146.0,2.0,4,544.0
2013-06-04,146.0,2.0,6,202.0
2013-06-04,146.0,2.0,7,257.0
2013-06-04,146.0,2.0,8,95.0
2013-06-04,146.0,2.0,9,522.0
2013-06-04,146.0,2.0,10,515.0
2013-06-05,147.0,3.0,1,175.0
2013-06-05,147.0,3.0,2,279.0
2013-06-05,147.0,3.0,3,183.0
2013-06-05,147.0,3.0,4,468.0
2013-06-05,147.0,3.0,6,122.0
2013-06-05,147.0,3.0,7,120.0
2013-06-05,147.0,3.0,8,59.0
2013-06-05,147.0,3.0,9,430.0
2013-06-05,147.0,3.0,10,336.0
2013-06-06,148.0,4.0,1,274.0
2013-06-06,148.0,4.0,2,97.0
2013-06-06,148.0,4.0,3,216.0
2013-06-06,148.0,4.0,4,303.0
2013-06-06,148.0,4.0,6,152.0
2013-06-06,148.0,4.0,7,260.0
2013-06-06,148.0,4.0,8,23.0
2013-06-06,148.0,4.0,9,281.0
2013-06-06,148.0,4.0,10,434.0
2013-06-07,149.0,5.0,1,175.0
2013-06-07,149.0,5.0,2,265.0
2013-06-07,149.0,5.0,3,105.0
2013-06-07,149.0,5.0,4,192.0
2013-06-07,149.0,5.0,6,76.0
2013-06-07,149.0,5.0,7,386.0
2013-06-07,149.0,5.0,9,209.0
2013-06-07,149.0,5.0,10,329.0
2013-06-08,150.0,6.0,1,156.0
2013-06-08,150.0,6.0,2,199.0
2013-06-08,150.0,6.0,3,196.0
2013-06-08,150.0,6.0,4,218.0
2013-06-08,150.0,6.0,6,154.0
2013-06-08,150.0,6.0,7,129.0
2013-06-08,150.0,6.0,9,338.0
2013-06-08,150.0,6.0,10,309.0
2013-06-09,151.0,7.0,1,135.0
2013-06-09,151.0,7.0,2,172.0
2013-06-09,151.0,7.0,3,85.0
2013-06-09,151.0,7.0,4,170.0
2013-06-09,151.0,7.0,6,124.0
2013-06-09,151.0,7.0,7,84.0
2013-06-09,151.0,7.0,9,293.0
2013-06-09,151.0,7.0,10,402.0
2013-06-10,152.0,1.0,4,17.0
2013-06-10,152.0,1.0,10,21.0
2013-06-11,153.0,2.0,9,15.0
2013-06-12,154.0,4.0,1,297.0
2013-06-12,154.0,4.0,2,243.0
2013-06-12,154.0,4.0,3,264.0
2013-06-12,154.0,4.0,4,527.0
2013-06-12,154.0,4.0,6,113.0
2013-06-12,154.0,4.0,7,283.0
2013-06-12,154.0,4.0,9,416.0
2013-06-12,154.0,4.0,10,623.0
2013-06-13,155.0,5.0,1,225.0
2013-06-13,155.0,5.0,2,133.0
2013-06-13,155.0,5.0,3,52.0
2013-06-13,155.0,5.0,4,261.0
2013-06-13,155.0,5.0,6,162.0
2013-06-13,155.0,5.0,7,257.0
2013-06-13,155.0,5.0,9,393.0
2013-06-13,155.0,5.0,10,432.0
2013-06-14,156.0,6.0,2,99.0
2013-06-14,156.0,6.0,3,33.0
2013-06-14,156.0,6.0,4,65.0
2013-06-14,156.0,6.0,6,12.0
2013-06-14,156.0,6.0,8,32.0
2013-06-14,156.0,6.0,9,31.0
2013-06-14,156.0,6.0,10,26.0
2013-06-15,157.0,7.0,9,13.0
2013-06-16,158.0,1.0,1,225.0
2013-06-16,158.0,1.0,2,159.0
2013-06-16,158.0,1.0,3,287.0
2013-06-16,158.0,1.0,4,401.0
2013-06-16,158.0,1.0,6,90.0
2013-06-16,158.0,1.0,7,309.0
2013-06-16,158.0,1.0,8,51.0
2013-06-16,158.0,1.0,9,405.0
2013-06-16,158.0,1.0,10,288.0
2013-06-17,159.0,2.0,1,187.0
2013-06-17,159.0,2.0,2,298.0
2013-06-17,159.0,2.0,3,490.0
2013-06-17,159.0,2.0,4,305.0
2013-06-17,159.0,2.0,6,154.0
2013-06-17,159.0,2.0,7,97.0
2013-06-17,159.0,2.0,8,63.0
2013-06-17,159.0,2.0,9,445.0
2013-06-17,159.0,2.0,10,644.0
2013-06-18,160.0,3.0,1,291.0
2013-06-18,160.0,3.0,2,155.0
2013-06-18,160.0,3.0,3,274.0
2013-06-18,160.0,3.0,4,244.0
2013-06-18,160.0,3.0,6,177.0
2013-06-18,160.0,3.0,7,330.0
2013-06-18,160.0,3.0,9,286.0
2013-06-18,160.0,3.0,10,577.0
2013-06-19,161.0,4.0,1,206.0
2013-06-19,161.0,4.0,2,219.0
2013-06-19,161.0,4.0,3,168.0
2013-06-19,161.0,4.0,4,240.0
2013-06-19,161.0,4.0,6,157.0
2013-06-19,161.0,4.0,7,189.0
2013-06-19,161.0,4.0,8,23.0
2013-06-19,161.0,4.0,9,270.0
2013-06-19,161.0,4.0,10,321.0
2013-06-20,162.0,5.0,1,175.0
2013-06-20,162.0,5.0,2,212.0
2013-06-20,162.0,5.0,3,131.0
2013-06-20,162.0,5.0,4,244.0
2013-06-20,162.0,5.0,6,152.0
2013-06-20,162.0,5.0,7,257.0
2013-06-20,162.0,5.0,9,258.0
2013-06-20,162.0,5.0,10,268.0
2013-06-21,163.0,6.0,1,31.0
2013-06-21,163.0,6.0,3,65.0
2013-06-21,163.0,6.0,6,12.0
2013-06-21,163.0,6.0,7,32.0
2013-06-21,163.0,6.0,10,26.0
2013-06-22,164.0,7.0,1,27.0
2013-06-22,164.0,7.0,6,5.0
2013-06-22,164.0,7.0,10,22.0
2013-06-23,165.0,1.0,1,274.0
2013-06-23,165.0,1.0,2,212.0
2013-06-23,165.0,1.0,3,78.0
2013-06-23,165.0,1.0,4,418.0
2013-06-23,165.0,1.0,6,124.0
2013-06-23,165.0,1.0,7,257.0
2013-06-23,165.0,1.0,8,25.0
2013-06-23,165.0,1.0,9,258.0
2013-06-23,165.0,1.0,10,391.0
2013-06-24,166.0,2.0,1,94.0
2013-06-24,166.0,2.0,2,199.0
2013-06-24,166.0,2.0,3,261.0
2013-06-24,166.0,2.0,4,653.0
2013-06-24,166.0,2.0,6,166.0
2013-06-24,166.0,2.0,7,161.0
2013-06-24,166.0,2.0,9,338.0
2013-06-24,166.0,2.0,10,592.0
2013-06-25,167.0,3.0,1,116.0
2013-06-25,167.0,3.0,2,310.0
2013-06-25,167.0,3.0,3,183.0
2013-06-25,167.0,3.0,4,122.0
2013-06-25,167.0,3.0,6,194.0
2013-06-25,167.0,3.0,7,180.0
2013-06-25,167.0,3.0,9,301.0
2013-06-25,167.0,3.0,10,288.0
2013-06-26,168.0,4.0,1,229.0
2013-06-26,168.0,4.0,2,170.0
2013-06-26,168.0,4.0,3,120.0
2013-06-26,168.0,4.0,4,208.0
2013-06-26,168.0,4.0,6,122.0
2013-06-26,168.0,4.0,7,165.0
2013-06-26,168.0,4.0,9,360.0
2013-06-26,168.0,4.0,10,208.0
2013-06-27,169.0,5.0,1,449.0
2013-06-27,169.0,5.0,2,159.0
2013-06-27,169.0,5.0,3,209.0
2013-06-27,169.0,5.0,4,348.0
2013-06-27,169.0,5.0,6,162.0
2013-06-27,169.0,5.0,7,180.0
2013-06-27,169.0,5.0,9,258.0
2013-06-27,169.0,5.0,10,535.0
2013-06-28,170.0,6.0,1,94.0
2013-06-28,170.0,6.0,3,98.0
2013-06-28,170.0,6.0,6,42.0
2013-06-28,170.0,6.0,7,129.0
2013-06-28,170.0,6.0,9,46.0
2013-06-28,170.0,6.0,10,77.0
2013-06-29,171.0,7.0,9,13.0
2013-06-30,172.0,1.0,1,299.0
2013-06-30,172.0,1.0,2,292.0
2013-06-30,172.0,1.0,3,235.0
2013-06-30,172.0,1.0,4,418.0
2013-06-30,172.0,1.0,6,124.0
2013-06-30,172.0,1.0,7,129.0
2013-06-30,172.0,1.0,8,76.0
2013-06-30,172.0,1.0,9,442.0
2013-06-30,172.0,1.0,10,721.0
2013-07-01,173.0,2.0,1,530.0
2013-07-01,173.0,2.0,2,232.0
2013-07-01,173.0,2.0,3,131.0
2013-07-01,173.0,2.0,4,348.0
2013-07-01,173.0,2.0,6,208.0
2013-07-01,173.0,2.0,7,354.0
2013-07-01,173.0,2.0,9,552.0
2013-07-01,173.0,2.0,10,335.0
2013-07-02,174.0,3.0,1,437.0
2013-07-02,174.0,3.0,2,93.0
2013-07-02,174.0,3.0,3,183.0
2013-07-02,174.0,3.0,4,366.0
2013-07-02,174.0,3.0,6,205.0
2013-07-02,174.0,3.0,7,390.0
2013-07-02,174.0,3.0,8,30.0
2013-07-02,174.0,3.0,9,945.0
2013-07-02,174.0,3.0,10,553.0
2013-07-03,175.0,4.0,1,206.0
2013-07-03,175.0,4.0,2,170.0
2013-07-03,175.0,4.0,3,144.0
2013-07-03,175.0,4.0,4,224.0
2013-07-03,175.0,4.0,6,152.0
2013-07-03,175.0,4.0,7,142.0
2013-07-03,175.0,4.0,9,360.0
2013-07-03,175.0,4.0,10,302.0
2013-07-04,176.0,5.0,1,200.0
2013-07-04,176.0,5.0,2,159.0
2013-07-04,176.0,5.0,3,314.0
2013-07-04,176.0,5.0,4,331.0
2013-07-04,176.0,5.0,6,138.0
2013-07-04,176.0,5.0,7,309.0
2013-07-04,176.0,5.0,8,25.0
2013-07-04,176.0,5.0,9,835.0
2013-07-04,176.0,5.0,10,474.0
2013-07-05,177.0,6.0,4,65.0
2013-07-05,177.0,6.0,6,30.0
2013-07-05,177.0,6.0,9,215.0
2013-07-06,178.0,7.0,3,28.0
2013-07-06,178.0,7.0,7,28.0
2013-07-07,179.0,1.0,1,299.0
2013-07-07,179.0,1.0,2,212.0
2013-07-07,179.0,1.0,3,105.0
2013-07-07,179.0,1.0,4,436.0
2013-07-07,179.0,1.0,6,176.0
2013-07-07,179.0,1.0,7,438.0
2013-07-07,179.0,1.0,9,896.0
2013-07-07,179.0,1.0,10,494.0
2013-07-08,180.0,2.0,1,94.0
2013-07-08,180.0,2.0,2,398.0
2013-07-08,180.0,2.0,3,196.0
2013-07-08,180.0,2.0,4,283.0
2013-07-08,180.0,2.0,6,125.0
2013-07-08,180.0,2.0,7,386.0
2013-07-08,180.0,2.0,8,32.0
2013-07-08,180.0,2.0,9,1151.0
2013-07-08,180.0,2.0,10,360.0
2013-07-09,181.0,3.0,1,233.0
2013-07-09,181.0,3.0,2,186.0
2013-07-09,181.0,3.0,3,305.0
2013-07-09,181.0,3.0,4,325.0
2013-07-09,181.0,3.0,6,150.0
2013-07-09,181.0,3.0,7,180.0
2013-07-09,181.0,3.0,9,301.0
2013-07-09,181.0,3.0,10,505.0
2013-07-10,182.0,4.0,1,160.0
2013-07-10,182.0,4.0,2,122.0
2013-07-10,182.0,4.0,3,120.0
2013-07-10,182.0,4.0,4,128.0
2013-07-10,182.0,4.0,6,113.0
2013-07-10,182.0,4.0,7,94.0
2013-07-10,182.0,4.0,9,236.0
2013-07-10,182.0,4.0,10,245.0
2013-07-11,183.0,5.0,1,299.0
2013-07-11,183.0,5.0,2,239.0
2013-07-11,183.0,5.0,3,209.0
2013-07-11,183.0,5.0,4,261.0
2013-07-11,183.0,5.0,6,195.0
2013-07-11,183.0,5.0,7,51.0
2013-07-11,183.0,5.0,8,25.0
2013-07-11,183.0,5.0,9,196.0
2013-07-11,183.0,5.0,10,432.0
2013-07-12,184.0,6.0,3,65.0
2013-07-12,184.0,6.0,4,22.0
2013-07-12,184.0,6.0,6,42.0
2013-07-12,184.0,6.0,7,64.0
2013-07-12,184.0,6.0,9,46.0
2013-07-12,184.0,6.0,10,26.0
2013-07-14,185.0,1.0,1,274.0
2013-07-14,185.0,1.0,2,186.0
2013-07-14,185.0,1.0,3,261.0
2013-07-14,185.0,1.0,4,418.0
2013-07-14,185.0,1.0,6,166.0
2013-07-14,185.0,1.0,7,309.0
2013-07-14,185.0,1.0,8,51.0
2013-07-14,185.0,1.0,9,454.0
2013-07-14,185.0,1.0,10,597.0
2013-07-15,186.0,2.0,1,343.0
2013-07-15,186.0,2.0,2,166.0
2013-07-15,186.0,2.0,3,327.0
2013-07-15,186.0,2.0,4,305.0
2013-07-15,186.0,2.0,6,255.0
2013-07-15,186.0,2.0,7,225.0
2013-07-15,186.0,2.0,9,368.0
2013-07-15,186.0,2.0,10,489.0
2013-07-16,187.0,3.0,1,495.0
2013-07-16,187.0,3.0,2,124.0
