brand,cnt,date,day,day_of_week,month,r_date,year
6,157.0,68.0,15,5.0,3,2013-03-15,2013
7,206.0,68.0,15,5.0,3,2013-03-15,2013
9,282.0,68.0,15,5.0,3,2013-03-15,2013
10,329.0,68.0,15,5.0,3,2013-03-15,2013
3,33.0,69.0,16,6.0,3,2013-03-16,2013
6,6.0,69.0,16,6.0,3,2013-03-16,2013
9,46.0,69.0,16,6.0,3,2013-03-16,2013
10,26.0,69.0,16,6.0,3,2013-03-16,2013
1,54.0,70.0,17,7.0,3,2013-03-17,2013
6,5.0,70.0,17,7.0,3,2013-03-17,2013
1,474.0,71.0,18,1.0,3,2013-03-18,2013
2,27.0,71.0,18,1.0,3,2013-03-18,2013
3,131.0,71.0,18,1.0,3,2013-03-18,2013
4,470.0,71.0,18,1.0,3,2013-03-18,2013
6,143.0,71.0,18,1.0,3,2013-03-18,2013
7,180.0,71.0,18,1.0,3,2013-03-18,2013
8,25.0,71.0,18,1.0,3,2013-03-18,2013
9,466.0,71.0,18,1.0,3,2013-03-18,2013
10,391.0,71.0,18,1.0,3,2013-03-18,2013
1,437.0,72.0,19,2.0,3,2013-03-19,2013
2,199.0,72.0,19,2.0,3,2013-03-19,2013
3,229.0,72.0,19,2.0,3,2013-03-19,2013
4,457.0,72.0,19,2.0,3,2013-03-19,2013
6,143.0,72.0,19,2.0,3,2013-03-19,2013
7,161.0,72.0,19,2.0,3,2013-03-19,2013
8,32.0,72.0,19,2.0,3,2013-03-19,2013
9,598.0,72.0,19,2.0,3,2013-03-19,2013
10,335.0,72.0,19,2.0,3,2013-03-19,2013
1,262.0,73.0,20,3.0,3,2013-03-20,2013
2,186.0,73.0,20,3.0,3,2013-03-20,2013
3,244.0,73.0,20,3.0,3,2013-03-20,2013
4,346.0,73.0,20,3.0,3,2013-03-20,2013
6,100.0,73.0,20,3.0,3,2013-03-20,2013
7,240.0,73.0,20,3.0,3,2013-03-20,2013
9,358.0,73.0,20,3.0,3,2013-03-20,2013
10,240.0,73.0,20,3.0,3,2013-03-20,2013
1,229.0,74.0,21,4.0,3,2013-03-21,2013
2,243.0,74.0,21,4.0,3,2013-03-21,2013
3,192.0,74.0,21,4.0,3,2013-03-21,2013
4,367.0,74.0,21,4.0,3,2013-03-21,2013
6,126.0,74.0,21,4.0,3,2013-03-21,2013
7,142.0,74.0,21,4.0,3,2013-03-21,2013
8,70.0,74.0,21,4.0,3,2013-03-21,2013
9,259.0,74.0,21,4.0,3,2013-03-21,2013
10,359.0,74.0,21,4.0,3,2013-03-21,2013
1,374.0,75.0,22,5.0,3,2013-03-22,2013
2,212.0,75.0,22,5.0,3,2013-03-22,2013
3,157.0,75.0,22,5.0,3,2013-03-22,2013
4,418.0,75.0,22,5.0,3,2013-03-22,2013
6,95.0,75.0,22,5.0,3,2013-03-22,2013
7,154.0,75.0,22,5.0,3,2013-03-22,2013
9,209.0,75.0,22,5.0,3,2013-03-22,2013
10,371.0,75.0,22,5.0,3,2013-03-22,2013
1,31.0,76.0,23,6.0,3,2013-03-23,2013
4,44.0,76.0,23,6.0,3,2013-03-23,2013
7,64.0,76.0,23,6.0,3,2013-03-23,2013
9,15.0,76.0,23,6.0,3,2013-03-23,2013
10,51.0,76.0,23,6.0,3,2013-03-23,2013
1,27.0,77.0,24,7.0,3,2013-03-24,2013
1,274.0,78.0,25,1.0,3,2013-03-25,2013
2,80.0,78.0,25,1.0,3,2013-03-25,2013
3,209.0,78.0,25,1.0,3,2013-03-25,2013
4,401.0,78.0,25,1.0,3,2013-03-25,2013
6,119.0,78.0,25,1.0,3,2013-03-25,2013
7,257.0,78.0,25,1.0,3,2013-03-25,2013
9,246.0,78.0,25,1.0,3,2013-03-25,2013
10,474.0,78.0,25,1.0,3,2013-03-25,2013
1,312.0,79.0,26,2.0,3,2013-03-26,2013
2,365.0,79.0,26,2.0,3,2013-03-26,2013
3,229.0,79.0,26,2.0,3,2013-03-26,2013
4,479.0,79.0,26,2.0,3,2013-03-26,2013
6,184.0,79.0,26,2.0,3,2013-03-26,2013
7,161.0,79.0,26,2.0,3,2013-03-26,2013
8,32.0,79.0,26,2.0,3,2013-03-26,2013
9,322.0,79.0,26,2.0,3,2013-03-26,2013
10,283.0,79.0,26,2.0,3,2013-03-26,2013
1,291.0,80.0,27,3.0,3,2013-03-27,2013
2,155.0,80.0,27,3.0,3,2013-03-27,2013
3,61.0,80.0,27,3.0,3,2013-03-27,2013
4,305.0,80.0,27,3.0,3,2013-03-27,2013
6,111.0,80.0,27,3.0,3,2013-03-27,2013
7,240.0,80.0,27,3.0,3,2013-03-27,2013
8,30.0,80.0,27,3.0,3,2013-03-27,2013
9,272.0,80.0,27,3.0,3,2013-03-27,2013
10,336.0,80.0,27,3.0,3,2013-03-27,2013
1,252.0,81.0,28,4.0,3,2013-03-28,2013
2,146.0,81.0,28,4.0,3,2013-03-28,2013
3,168.0,81.0,28,4.0,3,2013-03-28,2013
4,240.0,81.0,28,4.0,3,2013-03-28,2013
6,96.0,81.0,28,4.0,3,2013-03-28,2013
7,142.0,81.0,28,4.0,3,2013-03-28,2013
9,225.0,81.0,28,4.0,3,2013-03-28,2013
10,321.0,81.0,28,4.0,3,2013-03-28,2013
1,299.0,82.0,29,5.0,3,2013-03-29,2013
2,371.0,82.0,29,5.0,3,2013-03-29,2013
3,340.0,82.0,29,5.0,3,2013-03-29,2013
4,227.0,82.0,29,5.0,3,2013-03-29,2013
6,147.0,82.0,29,5.0,3,2013-03-29,2013
7,283.0,82.0,29,5.0,3,2013-03-29,2013
8,101.0,82.0,29,5.0,3,2013-03-29,2013
9,344.0,82.0,29,5.0,3,2013-03-29,2013
10,453.0,82.0,29,5.0,3,2013-03-29,2013
1,62.0,83.0,30,6.0,3,2013-03-30,2013
4,22.0,83.0,30,6.0,3,2013-03-30,2013
6,12.0,83.0,30,6.0,3,2013-03-30,2013
9,92.0,83.0,30,6.0,3,2013-03-30,2013
10,26.0,83.0,30,6.0,3,2013-03-30,2013
1,27.0,84.0,31,7.0,3,2013-03-31,2013
10,22.0,84.0,31,7.0,3,2013-03-31,2013
1,299.0,85.0,1,1.0,4,2013-04-01,2013
2,186.0,85.0,1,1.0,4,2013-04-01,2013
3,78.0,85.0,1,1.0,4,2013-04-01,2013
4,157.0,85.0,1,1.0,4,2013-04-01,2013
6,86.0,85.0,1,1.0,4,2013-04-01,2013
7,26.0,85.0,1,1.0,4,2013-04-01,2013
8,25.0,85.0,1,1.0,4,2013-04-01,2013
9,86.0,85.0,1,1.0,4,2013-04-01,2013
10,144.0,85.0,1,1.0,4,2013-04-01,2013
1,312.0,86.0,2,2.0,4,2013-04-02,2013
2,431.0,86.0,2,2.0,4,2013-04-02,2013
3,327.0,86.0,2,2.0,4,2013-04-02,2013
4,501.0,86.0,2,2.0,4,2013-04-02,2013
6,160.0,86.0,2,2.0,4,2013-04-02,2013
7,129.0,86.0,2,2.0,4,2013-04-02,2013
8,63.0,86.0,2,2.0,4,2013-04-02,2013
9,660.0,86.0,2,2.0,4,2013-04-02,2013
10,592.0,86.0,2,2.0,4,2013-04-02,2013
1,582.0,87.0,3,3.0,4,2013-04-03,2013
2,464.0,87.0,3,3.0,4,2013-04-03,2013
3,335.0,87.0,3,3.0,4,2013-04-03,2013
4,366.0,87.0,3,3.0,4,2013-04-03,2013
6,166.0,87.0,3,3.0,4,2013-04-03,2013
7,330.0,87.0,3,3.0,4,2013-04-03,2013
8,59.0,87.0,3,3.0,4,2013-04-03,2013
9,587.0,87.0,3,3.0,4,2013-04-03,2013
10,577.0,87.0,3,3.0,4,2013-04-03,2013
1,23.0,88.0,4,4.0,4,2013-04-04,2013
3,24.0,88.0,4,4.0,4,2013-04-04,2013
4,16.0,88.0,4,4.0,4,2013-04-04,2013
7,47.0,88.0,4,4.0,4,2013-04-04,2013
4,17.0,89.0,5,5.0,4,2013-04-05,2013
7,26.0,89.0,5,5.0,4,2013-04-05,2013
9,12.0,89.0,5,5.0,4,2013-04-05,2013
10,21.0,89.0,5,5.0,4,2013-04-05,2013
6,6.0,90.0,6,6.0,4,2013-04-06,2013
1,324.0,91.0,7,7.0,4,2013-04-07,2013
2,287.0,91.0,7,7.0,4,2013-04-07,2013
3,198.0,91.0,7,7.0,4,2013-04-07,2013
4,415.0,91.0,7,7.0,4,2013-04-07,2013
6,103.0,91.0,7,7.0,4,2013-04-07,2013
7,167.0,91.0,7,7.0,4,2013-04-07,2013
9,359.0,91.0,7,7.0,4,2013-04-07,2013
10,491.0,91.0,7,7.0,4,2013-04-07,2013
1,349.0,92.0,8,1.0,4,2013-04-08,2013
2,159.0,92.0,8,1.0,4,2013-04-08,2013
3,26.0,92.0,8,1.0,4,2013-04-08,2013
4,453.0,92.0,8,1.0,4,2013-04-08,2013
6,71.0,92.0,8,1.0,4,2013-04-08,2013
7,180.0,92.0,8,1.0,4,2013-04-08,2013
8,101.0,92.0,8,1.0,4,2013-04-08,2013
9,552.0,92.0,8,1.0,4,2013-04-08,2013
10,309.0,92.0,8,1.0,4,2013-04-08,2013
1,374.0,93.0,9,2.0,4,2013-04-09,2013
2,265.0,93.0,9,2.0,4,2013-04-09,2013
3,196.0,93.0,9,2.0,4,2013-04-09,2013
4,327.0,93.0,9,2.0,4,2013-04-09,2013
6,166.0,93.0,9,2.0,4,2013-04-09,2013
7,290.0,93.0,9,2.0,4,2013-04-09,2013
9,399.0,93.0,9,2.0,4,2013-04-09,2013
10,798.0,93.0,9,2.0,4,2013-04-09,2013
1,233.0,94.0,10,3.0,4,2013-04-10,2013
2,217.0,94.0,10,3.0,4,2013-04-10,2013
3,91.0,94.0,10,3.0,4,2013-04-10,2013
4,264.0,94.0,10,3.0,4,2013-04-10,2013
6,172.0,94.0,10,3.0,4,2013-04-10,2013
7,150.0,94.0,10,3.0,4,2013-04-10,2013
9,401.0,94.0,10,3.0,4,2013-04-10,2013
10,529.0,94.0,10,3.0,4,2013-04-10,2013
1,252.0,95.0,11,4.0,4,2013-04-11,2013
2,195.0,95.0,11,4.0,4,2013-04-11,2013
3,144.0,95.0,11,4.0,4,2013-04-11,2013
4,112.0,95.0,11,4.0,4,2013-04-11,2013
6,96.0,95.0,11,4.0,4,2013-04-11,2013
7,71.0,95.0,11,4.0,4,2013-04-11,2013
8,46.0,95.0,11,4.0,4,2013-04-11,2013
9,248.0,95.0,11,4.0,4,2013-04-11,2013
10,321.0,95.0,11,4.0,4,2013-04-11,2013
1,274.0,96.0,12,5.0,4,2013-04-12,2013
2,159.0,96.0,12,5.0,4,2013-04-12,2013
3,131.0,96.0,12,5.0,4,2013-04-12,2013
4,279.0,96.0,12,5.0,4,2013-04-12,2013
6,185.0,96.0,12,5.0,4,2013-04-12,2013
7,154.0,96.0,12,5.0,4,2013-04-12,2013
8,25.0,96.0,12,5.0,4,2013-04-12,2013
9,368.0,96.0,12,5.0,4,2013-04-12,2013
10,432.0,96.0,12,5.0,4,2013-04-12,2013
6,12.0,97.0,13,6.0,4,2013-04-13,2013
9,46.0,97.0,13,6.0,4,2013-04-13,2013
10,26.0,97.0,13,6.0,4,2013-04-13,2013
1,449.0,98.0,15,1.0,4,2013-04-15,2013
2,159.0,98.0,15,1.0,4,2013-04-15,2013
3,209.0,98.0,15,1.0,4,2013-04-15,2013
4,488.0,98.0,15,1.0,4,2013-04-15,2013
6,195.0,98.0,15,1.0,4,2013-04-15,2013
7,129.0,98.0,15,1.0,4,2013-04-15,2013
9,417.0,98.0,15,1.0,4,2013-04-15,2013
10,577.0,98.0,15,1.0,4,2013-04-15,2013
1,343.0,99.0,16,2.0,4,2013-04-16,2013
2,199.0,99.0,16,2.0,4,2013-04-16,2013
3,327.0,99.0,16,2.0,4,2013-04-16,2013
4,523.0,99.0,16,2.0,4,2013-04-16,2013
6,178.0,99.0,16,2.0,4,2013-04-16,2013
7,129.0,99.0,16,2.0,4,2013-04-16,2013
8,32.0,99.0,16,2.0,4,2013-04-16,2013
9,292.0,99.0,16,2.0,4,2013-04-16,2013
10,463.0,99.0,16,2.0,4,2013-04-16,2013
1,175.0,100.0,17,3.0,4,2013-04-17,2013
2,248.0,100.0,17,3.0,4,2013-04-17,2013
3,122.0,100.0,17,3.0,4,2013-04-17,2013
4,346.0,100.0,17,3.0,4,2013-04-17,2013
6,139.0,100.0,17,3.0,4,2013-04-17,2013
7,240.0,100.0,17,3.0,4,2013-04-17,2013
8,89.0,100.0,17,3.0,4,2013-04-17,2013
9,329.0,100.0,17,3.0,4,2013-04-17,2013
10,577.0,100.0,17,3.0,4,2013-04-17,2013
1,252.0,101.0,18,4.0,4,2013-04-18,2013
2,122.0,101.0,18,4.0,4,2013-04-18,2013
3,144.0,101.0,18,4.0,4,2013-04-18,2013
4,367.0,101.0,18,4.0,4,2013-04-18,2013
6,113.0,101.0,18,4.0,4,2013-04-18,2013
7,189.0,101.0,18,4.0,4,2013-04-18,2013
9,270.0,101.0,18,4.0,4,2013-04-18,2013
10,340.0,101.0,18,4.0,4,2013-04-18,2013
1,175.0,102.0,19,5.0,4,2013-04-19,2013
2,80.0,102.0,19,5.0,4,2013-04-19,2013
3,131.0,102.0,19,5.0,4,2013-04-19,2013
4,314.0,102.0,19,5.0,4,2013-04-19,2013
6,95.0,102.0,19,5.0,4,2013-04-19,2013
7,77.0,102.0,19,5.0,4,2013-04-19,2013
9,344.0,102.0,19,5.0,4,2013-04-19,2013
10,432.0,102.0,19,5.0,4,2013-04-19,2013
2,33.0,103.0,20,6.0,4,2013-04-20,2013
3,33.0,103.0,20,6.0,4,2013-04-20,2013
4,22.0,103.0,20,6.0,4,2013-04-20,2013
7,32.0,103.0,20,6.0,4,2013-04-20,2013
9,15.0,103.0,20,6.0,4,2013-04-20,2013
1,27.0,104.0,21,7.0,4,2013-04-21,2013
6,15.0,104.0,21,7.0,4,2013-04-21,2013
7,84.0,104.0,21,7.0,4,2013-04-21,2013
9,27.0,104.0,21,7.0,4,2013-04-21,2013
10,22.0,104.0,21,7.0,4,2013-04-21,2013
1,399.0,105.0,22,1.0,4,2013-04-22,2013
2,212.0,105.0,22,1.0,4,2013-04-22,2013
3,157.0,105.0,22,1.0,4,2013-04-22,2013
4,540.0,105.0,22,1.0,4,2013-04-22,2013
6,143.0,105.0,22,1.0,4,2013-04-22,2013
7,335.0,105.0,22,1.0,4,2013-04-22,2013
9,430.0,105.0,22,1.0,4,2013-04-22,2013
10,597.0,105.0,22,1.0,4,2013-04-22,2013
1,281.0,106.0,23,2.0,4,2013-04-23,2013
2,166.0,106.0,23,2.0,4,2013-04-23,2013
3,65.0,106.0,23,2.0,4,2013-04-23,2013
4,261.0,106.0,23,2.0,4,2013-04-23,2013
6,148.0,106.0,23,2.0,4,2013-04-23,2013
7,354.0,106.0,23,2.0,4,2013-04-23,2013
8,63.0,106.0,23,2.0,4,2013-04-23,2013
9,322.0,106.0,23,2.0,4,2013-04-23,2013
10,360.0,106.0,23,2.0,4,2013-04-23,2013
1,407.0,107.0,24,3.0,4,2013-04-24,2013
2,186.0,107.0,24,3.0,4,2013-04-24,2013
3,91.0,107.0,24,3.0,4,2013-04-24,2013
4,244.0,107.0,24,3.0,4,2013-04-24,2013
6,89.0,107.0,24,3.0,4,2013-04-24,2013
7,180.0,107.0,24,3.0,4,2013-04-24,2013
9,258.0,107.0,24,3.0,4,2013-04-24,2013
10,360.0,107.0,24,3.0,4,2013-04-24,2013
1,137.0,108.0,25,4.0,4,2013-04-25,2013
2,170.0,108.0,25,4.0,4,2013-04-25,2013
3,216.0,108.0,25,4.0,4,2013-04-25,2013
4,319.0,108.0,25,4.0,4,2013-04-25,2013
6,100.0,108.0,25,4.0,4,2013-04-25,2013
7,165.0,108.0,25,4.0,4,2013-04-25,2013
9,315.0,108.0,25,4.0,4,2013-04-25,2013
10,283.0,108.0,25,4.0,4,2013-04-25,2013
1,249.0,109.0,26,5.0,4,2013-04-26,2013
2,159.0,109.0,26,5.0,4,2013-04-26,2013
3,105.0,109.0,26,5.0,4,2013-04-26,2013
4,314.0,109.0,26,5.0,4,2013-04-26,2013
6,133.0,109.0,26,5.0,4,2013-04-26,2013
7,154.0,109.0,26,5.0,4,2013-04-26,2013
8,25.0,109.0,26,5.0,4,2013-04-26,2013
9,577.0,109.0,26,5.0,4,2013-04-26,2013
10,556.0,109.0,26,5.0,4,2013-04-26,2013
1,343.0,110.0,27,6.0,4,2013-04-27,2013
2,199.0,110.0,27,6.0,4,2013-04-27,2013
3,163.0,110.0,27,6.0,4,2013-04-27,2013
4,131.0,110.0,27,6.0,4,2013-04-27,2013
6,119.0,110.0,27,6.0,4,2013-04-27,2013
7,225.0,110.0,27,6.0,4,2013-04-27,2013
9,537.0,110.0,27,6.0,4,2013-04-27,2013
10,360.0,110.0,27,6.0,4,2013-04-27,2013
1,243.0,111.0,28,7.0,4,2013-04-28,2013
2,172.0,111.0,28,7.0,4,2013-04-28,2013
3,113.0,111.0,28,7.0,4,2013-04-28,2013
4,245.0,111.0,28,7.0,4,2013-04-28,2013
6,113.0,111.0,28,7.0,4,2013-04-28,2013
7,167.0,111.0,28,7.0,4,2013-04-28,2013
9,306.0,111.0,28,7.0,4,2013-04-28,2013
10,781.0,111.0,28,7.0,4,2013-04-28,2013
2,27.0,112.0,29,1.0,4,2013-04-29,2013
4,35.0,112.0,29,1.0,4,2013-04-29,2013
7,26.0,112.0,29,1.0,4,2013-04-29,2013
9,12.0,112.0,29,1.0,4,2013-04-29,2013
6,6.0,113.0,30,2.0,4,2013-04-30,2013
6,11.0,114.0,1,3.0,5,2013-05-01,2013
1,617.0,115.0,2,4.0,5,2013-05-02,2013
2,292.0,115.0,2,4.0,5,2013-05-02,2013
3,144.0,115.0,2,4.0,5,2013-05-02,2013
4,607.0,115.0,2,4.0,5,2013-05-02,2013
6,213.0,115.0,2,4.0,5,2013-05-02,2013
7,71.0,115.0,2,4.0,5,2013-05-02,2013
8,70.0,115.0,2,4.0,5,2013-05-02,2013
9,608.0,115.0,2,4.0,5,2013-05-02,2013
10,755.0,115.0,2,4.0,5,2013-05-02,2013
1,399.0,116.0,3,5.0,5,2013-05-03,2013
2,133.0,116.0,3,5.0,5,2013-05-03,2013
3,183.0,116.0,3,5.0,5,2013-05-03,2013
4,488.0,116.0,3,5.0,5,2013-05-03,2013
6,124.0,116.0,3,5.0,5,2013-05-03,2013
7,206.0,116.0,3,5.0,5,2013-05-03,2013
8,76.0,116.0,3,5.0,5,2013-05-03,2013
9,356.0,116.0,3,5.0,5,2013-05-03,2013
10,288.0,116.0,3,5.0,5,2013-05-03,2013
1,31.0,117.0,4,6.0,5,2013-05-04,2013
6,12.0,117.0,4,6.0,5,2013-05-04,2013
7,32.0,117.0,4,6.0,5,2013-05-04,2013
9,15.0,117.0,4,6.0,5,2013-05-04,2013
10,26.0,117.0,4,6.0,5,2013-05-04,2013
9,13.0,118.0,5,7.0,5,2013-05-05,2013
1,374.0,119.0,6,1.0,5,2013-05-06,2013
2,371.0,119.0,6,1.0,5,2013-05-06,2013
3,209.0,119.0,6,1.0,5,2013-05-06,2013
4,488.0,119.0,6,1.0,5,2013-05-06,2013
6,181.0,119.0,6,1.0,5,2013-05-06,2013
7,103.0,119.0,6,1.0,5,2013-05-06,2013
8,25.0,119.0,6,1.0,5,2013-05-06,2013
9,503.0,119.0,6,1.0,5,2013-05-06,2013
10,597.0,119.0,6,1.0,5,2013-05-06,2013
1,312.0,120.0,7,2.0,5,2013-05-07,2013
2,464.0,120.0,7,2.0,5,2013-05-07,2013
3,392.0,120.0,7,2.0,5,2013-05-07,2013
4,544.0,120.0,7,2.0,5,2013-05-07,2013
6,184.0,120.0,7,2.0,5,2013-05-07,2013
7,161.0,120.0,7,2.0,5,2013-05-07,2013
8,32.0,120.0,7,2.0,5,2013-05-07,2013
9,460.0,120.0,7,2.0,5,2013-05-07,2013
10,669.0,120.0,7,2.0,5,2013-05-07,2013
1,146.0,121.0,8,3.0,5,2013-05-08,2013
2,279.0,121.0,8,3.0,5,2013-05-08,2013
3,335.0,121.0,8,3.0,5,2013-05-08,2013
4,468.0,121.0,8,3.0,5,2013-05-08,2013
6,166.0,121.0,8,3.0,5,2013-05-08,2013
7,270.0,121.0,8,3.0,5,2013-05-08,2013
8,59.0,121.0,8,3.0,5,2013-05-08,2013
9,315.0,121.0,8,3.0,5,2013-05-08,2013
10,769.0,121.0,8,3.0,5,2013-05-08,2013
1,183.0,122.0,9,4.0,5,2013-05-09,2013
2,97.0,122.0,9,4.0,5,2013-05-09,2013
3,72.0,122.0,9,4.0,5,2013-05-09,2013
4,303.0,122.0,9,4.0,5,2013-05-09,2013
6,87.0,122.0,9,4.0,5,2013-05-09,2013
7,283.0,122.0,9,4.0,5,2013-05-09,2013
8,46.0,122.0,9,4.0,5,2013-05-09,2013
9,315.0,122.0,9,4.0,5,2013-05-09,2013
10,264.0,122.0,9,4.0,5,2013-05-09,2013
1,299.0,123.0,10,5.0,5,2013-05-10,2013
2,212.0,123.0,10,5.0,5,2013-05-10,2013
3,261.0,123.0,10,5.0,5,2013-05-10,2013
4,261.0,123.0,10,5.0,5,2013-05-10,2013
6,176.0,123.0,10,5.0,5,2013-05-10,2013
7,129.0,123.0,10,5.0,5,2013-05-10,2013
9,368.0,123.0,10,5.0,5,2013-05-10,2013
10,556.0,123.0,10,5.0,5,2013-05-10,2013
1,31.0,124.0,11,6.0,5,2013-05-11,2013
4,22.0,124.0,11,6.0,5,2013-05-11,2013
6,71.0,124.0,11,6.0,5,2013-05-11,2013
9,46.0,124.0,11,6.0,5,2013-05-11,2013
10,51.0,124.0,11,6.0,5,2013-05-11,2013
1,54.0,125.0,12,7.0,5,2013-05-12,2013
1,399.0,126.0,13,1.0,5,2013-05-13,2013
2,265.0,126.0,13,1.0,5,2013-05-13,2013
3,287.0,126.0,13,1.0,5,2013-05-13,2013
4,348.0,126.0,13,1.0,5,2013-05-13,2013
6,128.0,126.0,13,1.0,5,2013-05-13,2013
7,129.0,126.0,13,1.0,5,2013-05-13,2013
8,25.0,126.0,13,1.0,5,2013-05-13,2013
9,270.0,126.0,13,1.0,5,2013-05-13,2013
10,618.0,126.0,13,1.0,5,2013-05-13,2013
1,249.0,127.0,14,2.0,5,2013-05-14,2013
2,398.0,127.0,14,2.0,5,2013-05-14,2013
3,163.0,127.0,14,2.0,5,2013-05-14,2013
4,414.0,127.0,14,2.0,5,2013-05-14,2013
6,113.0,127.0,14,2.0,5,2013-05-14,2013
7,354.0,127.0,14,2.0,5,2013-05-14,2013
9,445.0,127.0,14,2.0,5,2013-05-14,2013
10,541.0,127.0,14,2.0,5,2013-05-14,2013
1,233.0,128.0,15,3.0,5,2013-05-15,2013
2,217.0,128.0,15,3.0,5,2013-05-15,2013
3,396.0,128.0,15,3.0,5,2013-05-15,2013
4,346.0,128.0,15,3.0,5,2013-05-15,2013
6,133.0,128.0,15,3.0,5,2013-05-15,2013
7,210.0,128.0,15,3.0,5,2013-05-15,2013
9,258.0,128.0,15,3.0,5,2013-05-15,2013
10,529.0,128.0,15,3.0,5,2013-05-15,2013
1,229.0,129.0,16,4.0,5,2013-05-16,2013
2,195.0,129.0,16,4.0,5,2013-05-16,2013
3,96.0,129.0,16,4.0,5,2013-05-16,2013
4,176.0,129.0,16,4.0,5,2013-05-16,2013
6,91.0,129.0,16,4.0,5,2013-05-16,2013
7,236.0,129.0,16,4.0,5,2013-05-16,2013
9,248.0,129.0,16,4.0,5,2013-05-16,2013
10,359.0,129.0,16,4.0,5,2013-05-16,2013
1,274.0,130.0,17,5.0,5,2013-05-17,2013
2,186.0,130.0,17,5.0,5,2013-05-17,2013
3,183.0,130.0,17,5.0,5,2013-05-17,2013
4,505.0,130.0,17,5.0,5,2013-05-17,2013
6,138.0,130.0,17,5.0,5,2013-05-17,2013
7,335.0,130.0,17,5.0,5,2013-05-17,2013
8,25.0,130.0,17,5.0,5,2013-05-17,2013
9,381.0,130.0,17,5.0,5,2013-05-17,2013
10,556.0,130.0,17,5.0,5,2013-05-17,2013
2,33.0,131.0,18,6.0,5,2013-05-18,2013
4,22.0,131.0,18,6.0,5,2013-05-18,2013
6,12.0,131.0,18,6.0,5,2013-05-18,2013
7,32.0,131.0,18,6.0,5,2013-05-18,2013
9,61.0,131.0,18,6.0,5,2013-05-18,2013
1,349.0,132.0,20,1.0,5,2013-05-20,2013
2,133.0,132.0,20,1.0,5,2013-05-20,2013
3,261.0,132.0,20,1.0,5,2013-05-20,2013
4,366.0,132.0,20,1.0,5,2013-05-20,2013
6,81.0,132.0,20,1.0,5,2013-05-20,2013
7,257.0,132.0,20,1.0,5,2013-05-20,2013
8,51.0,132.0,20,1.0,5,2013-05-20,2013
9,393.0,132.0,20,1.0,5,2013-05-20,2013
10,535.0,132.0,20,1.0,5,2013-05-20,2013
1,249.0,133.0,21,2.0,5,2013-05-21,2013
2,332.0,133.0,21,2.0,5,2013-05-21,2013
3,229.0,133.0,21,2.0,5,2013-05-21,2013
4,370.0,133.0,21,2.0,5,2013-05-21,2013
6,214.0,133.0,21,2.0,5,2013-05-21,2013
7,418.0,133.0,21,2.0,5,2013-05-21,2013
9,353.0,133.0,21,2.0,5,2013-05-21,2013
10,669.0,133.0,21,2.0,5,2013-05-21,2013
1,407.0,134.0,22,3.0,5,2013-05-22,2013
2,836.0,134.0,22,3.0,5,2013-05-22,2013
3,793.0,134.0,22,3.0,5,2013-05-22,2013
4,488.0,134.0,22,3.0,5,2013-05-22,2013
6,704.0,134.0,22,3.0,5,2013-05-22,2013
7,871.0,134.0,22,3.0,5,2013-05-22,2013
8,89.0,134.0,22,3.0,5,2013-05-22,2013
9,1146.0,134.0,22,3.0,5,2013-05-22,2013
10,1730.0,134.0,22,3.0,5,2013-05-22,2013
1,252.0,135.0,23,4.0,5,2013-05-23,2013
2,389.0,135.0,23,4.0,5,2013-05-23,2013
3,335.0,135.0,23,4.0,5,2013-05-23,2013
4,176.0,135.0,23,4.0,5,2013-05-23,2013
6,305.0,135.0,23,4.0,5,2013-05-23,2013
7,495.0,135.0,23,4.0,5,2013-05-23,2013
9,563.0,135.0,23,4.0,5,2013-05-23,2013
10,566.0,135.0,23,4.0,5,2013-05-23,2013
1,225.0,136.0,24,5.0,5,2013-05-24,2013
2,212.0,136.0,24,5.0,5,2013-05-24,2013
3,340.0,136.0,24,5.0,5,2013-05-24,2013
4,174.0,136.0,24,5.0,5,2013-05-24,2013
6,157.0,136.0,24,5.0,5,2013-05-24,2013
7,412.0,136.0,24,5.0,5,2013-05-24,2013
8,51.0,136.0,24,5.0,5,2013-05-24,2013
9,381.0,136.0,24,5.0,5,2013-05-24,2013
10,638.0,136.0,24,5.0,5,2013-05-24,2013
1,31.0,137.0,25,6.0,5,2013-05-25,2013
3,65.0,137.0,25,6.0,5,2013-05-25,2013
6,18.0,137.0,25,6.0,5,2013-05-25,2013
9,153.0,137.0,25,6.0,5,2013-05-25,2013
10,51.0,137.0,25,6.0,5,2013-05-25,2013
9,13.0,138.0,26,7.0,5,2013-05-26,2013
1,374.0,139.0,27,1.0,5,2013-05-27,2013
2,186.0,139.0,27,1.0,5,2013-05-27,2013
3,105.0,139.0,27,1.0,5,2013-05-27,2013
4,401.0,139.0,27,1.0,5,2013-05-27,2013
6,133.0,139.0,27,1.0,5,2013-05-27,2013
7,232.0,139.0,27,1.0,5,2013-05-27,2013
8,51.0,139.0,27,1.0,5,2013-05-27,2013
9,491.0,139.0,27,1.0,5,2013-05-27,2013
10,432.0,139.0,27,1.0,5,2013-05-27,2013
1,437.0,140.0,28,2.0,5,2013-05-28,2013
2,265.0,140.0,28,2.0,5,2013-05-28,2013
3,196.0,140.0,28,2.0,5,2013-05-28,2013
4,436.0,140.0,28,2.0,5,2013-05-28,2013
6,232.0,140.0,28,2.0,5,2013-05-28,2013
